id,neutrino,id_sub,E1,A1,nBorF1,Z1,aBorF1,E2,A2,nBorF2,Z2,aBorF2,E,A,nBorF,Z,aBorF,MeV
3433,left,1509,Na,23,f,11,b,Ca,44,b,20,b,Zn,67,f,30,f,16.873086
3434,none,186,Na,23,f,11,b,Ca,46,b,20,b,Ga,69,f,31,b,16.562000
3435,none,187,Na,23,f,11,b,Ca,48,b,20,b,Ga,71,f,31,b,16.111100
3436,left,1510,Na,23,f,11,b,Ti,47,f,22,f,Ge,70,b,32,b,15.978852
3437,left,1511,Na,23,f,11,b,Ti,49,f,22,f,Ge,72,b,32,b,14.492187
3438,left,1512,Na,23,f,11,b,Ti,50,b,22,b,Ge,73,f,32,f,10.435530
3439,none,1267,Na,23,f,11,b,V,51,f,23,b,Se,74,b,34,b,10.526800
3440,left,1513,Na,23,f,11,b,Cr,53,f,24,f,Se,76,b,34,b,10.428078
3441,left,1514,Na,23,f,11,b,Cr,54,b,24,b,Se,77,f,34,f,8.120768
3442,none,672,Na,23,f,11,b,Mn,55,f,25,b,Kr,78,b,36,b,6.948000
3443,left,1515,Na,23,f,11,b,Fe,57,f,26,f,Kr,80,b,36,b,8.182246
3444,left,1516,Na,23,f,11,b,Ni,61,f,28,f,Sr,84,b,38,b,6.935907
3445,left,1517,Na,23,f,11,b,Ni,64,b,28,b,Sr,87,f,38,f,8.236273
3446,left,1518,Na,23,f,11,b,Zn,67,f,30,f,Zr,90,b,40,b,11.738691
3447,left,1519,Na,23,f,11,b,Zn,68,b,30,b,Zr,91,f,40,f,8.744869
3448,none,1352,Na,23,f,11,b,Zn,70,b,30,b,Nb,93,f,41,b,8.477500
3449,none,426,Na,23,f,11,b,Ga,69,f,31,b,Mo,92,b,42,b,8.537100
3450,none,427,Na,23,f,11,b,Ga,71,f,31,b,Mo,94,b,42,b,9.196600
3451,left,1520,Na,23,f,11,b,Ge,72,b,32,b,Mo,95,f,42,f,5.714718
3452,left,1521,Na,23,f,11,b,Ge,73,f,32,f,Mo,96,b,42,b,7.995016
3453,right,644,Na,23,f,11,b,Ge,73,f,32,f,Ru,96,b,44,b,5.153955
3454,left,1522,Na,23,f,11,b,Ge,74,b,32,b,Mo,97,f,42,f,4.818621
3455,right,645,Na,23,f,11,b,Ge,76,b,32,b,Ru,99,f,44,f,4.706838
3456,none,69,Na,23,f,11,b,As,75,f,33,b,Ru,98,b,44,b,5.452000
3457,left,1523,Na,23,f,11,b,Se,76,b,34,b,Ru,99,f,44,f,2.721828
3458,left,1524,Na,23,f,11,b,Se,77,f,34,f,Ru,100,b,44,b,6.228903
3459,left,1525,Na,23,f,11,b,Se,78,b,34,b,Ru,101,f,44,f,2.795416
3460,none,1042,Na,23,f,11,b,Se,80,b,34,b,Rh,103,f,45,b,1.383300
3461,none,125,Na,23,f,11,b,Br,79,f,35,b,Pd,102,b,46,b,2.963100
3462,none,126,Na,23,f,11,b,Br,81,f,35,b,Pd,104,b,46,b,2.381800
3463,left,1526,Na,23,f,11,b,Kr,83,f,36,f,Pd,106,b,46,b,0.655774
3464,left,1528,Mg,24,b,12,b,Mg,26,b,12,b,V,50,b,23,f,19.068618
3465,none,662,Mg,24,b,12,b,Mg,26,b,12,b,Cr,50,b,24,b,20.106300
3466,none,1077,Mg,24,b,12,b,Si,30,b,14,b,Fe,54,b,26,b,17.870700
3467,none,981,Mg,24,b,12,b,S,34,b,16,b,Ni,58,b,28,b,16.364500
3468,left,1541,Mg,24,b,12,b,Cl,37,f,17,b,Ni,61,f,28,f,18.529283
3469,none,55,Mg,24,b,12,b,Ar,40,b,18,b,Zn,64,b,30,b,17.031400
3470,left,1546,Mg,24,b,12,b,K,40,b,19,f,Zn,64,b,30,b,18.544187
3471,none,189,Mg,24,b,12,b,Ca,46,b,20,b,Ge,70,b,32,b,13.373500
3472,none,191,Mg,24,b,12,b,Ca,48,b,20,b,Ge,72,b,32,b,14.276100
3473,none,1232,Mg,24,b,12,b,Ti,50,b,22,b,Se,74,b,34,b,6.879100
3474,left,1556,Mg,24,b,12,b,V,50,b,23,f,Se,74,b,34,b,9.091384
3475,none,324,Mg,24,b,12,b,Cr,54,b,24,b,Kr,78,b,36,b,3.312400
3476,left,1564,Mg,24,b,12,b,Co,60,b,27,f,Sr,84,b,38,b,5.099932
3477,none,1355,Mg,24,b,12,b,Zn,68,b,30,b,Mo,92,b,42,b,3.372000
3478,none,1357,Mg,24,b,12,b,Zn,70,b,30,b,Mo,94,b,42,b,5.265700
3479,left,1573,Mg,24,b,12,b,Ga,71,f,31,b,Mo,95,f,42,f,3.879675
3480,none,484,Mg,24,b,12,b,Ge,74,b,32,b,Ru,98,b,44,b,0.647400
3481,none,487,Mg,24,b,12,b,Ge,76,b,32,b,Ru,100,b,44,b,3.153100
3482,left,1576,Mg,24,b,12,b,As,75,f,33,b,Ru,99,f,44,f,0.507666
3483,left,1527,Mg,25,f,12,f,Mg,25,f,12,f,V,50,b,23,f,22.835580
3484,none,661,Mg,25,f,12,f,Mg,25,f,12,f,Cr,50,b,24,b,23.873300
3485,left,1529,Mg,25,f,12,f,Mg,26,b,12,b,V,51,f,23,b,22.777827
3486,left,1530,Mg,25,f,12,f,Al,27,f,13,b,Cr,52,b,24,b,25.020865
3487,none,1076,Mg,25,f,12,f,Si,29,f,14,f,Fe,54,b,26,b,21.154200
3488,left,1533,Mg,25,f,12,f,Si,30,b,14,b,Mn,55,f,25,b,20.070905
3489,left,1534,Mg,25,f,12,f,P,31,f,15,b,Fe,56,b,26,b,22.980893
3490,none,980,Mg,25,f,12,f,S,33,f,16,f,Ni,58,b,28,b,20.454700
3491,left,1537,Mg,25,f,12,f,S,34,b,16,b,Co,59,f,27,b,19.109603
3492,left,1539,Mg,25,f,12,f,Cl,35,f,17,b,Ni,60,b,28,b,22.273889
3493,left,1542,Mg,25,f,12,f,Cl,37,f,17,b,Ni,62,b,28,b,21.788580
3494,left,1543,Mg,25,f,12,f,Ar,38,b,18,b,Cu,63,f,29,b,17.670445
3495,left,1544,Mg,25,f,12,f,Ar,40,b,18,b,Cu,65,f,29,b,19.037878
3496,left,1545,Mg,25,f,12,f,K,39,f,19,b,Zn,64,b,30,b,19.010865
3497,left,1548,Mg,25,f,12,f,K,41,f,19,b,Zn,66,b,30,b,20.145425
3498,left,1551,Mg,25,f,12,f,Ca,44,b,20,b,Ga,69,f,31,b,14.576022
3499,left,1552,Mg,25,f,12,f,Ca,46,b,20,b,Ga,71,f,31,b,13.682719
3500,none,192,Mg,25,f,12,f,Ca,48,b,20,b,Ge,73,f,32,f,13.826200
3501,left,1553,Mg,25,f,12,f,Sc,45,f,21,b,Ge,70,b,32,b,16.191232
3502,none,1231,Mg,25,f,12,f,Ti,49,f,22,f,Se,74,b,34,b,10.485800
3503,left,1555,Mg,25,f,12,f,Ti,50,b,22,b,As,75,f,33,b,8.430024
3504,left,1558,Mg,25,f,12,f,V,51,f,23,b,Se,76,b,34,b,9.863593
3505,none,323,Mg,25,f,12,f,Cr,53,f,24,f,Kr,78,b,36,b,5.703500
3506,left,1561,Mg,25,f,12,f,Cr,54,b,24,b,Br,79,f,35,b,5.934551
3507,left,1562,Mg,25,f,12,f,Mn,55,f,25,b,Kr,80,b,36,b,6.996454
3508,left,1563,Mg,25,f,12,f,Co,59,f,27,b,Sr,84,b,38,b,5.266670
3509,left,1566,Mg,25,f,12,f,Ni,64,b,28,b,Y,89,f,39,b,7.795676
3510,left,1567,Mg,25,f,12,f,Cu,65,f,29,b,Zr,90,b,40,b,8.668486
3511,none,1354,Mg,25,f,12,f,Zn,67,f,30,f,Mo,92,b,42,b,6.240100
3512,left,1570,Mg,25,f,12,f,Zn,68,b,30,b,Nb,93,f,41,b,4.364052
3513,none,1358,Mg,25,f,12,f,Zn,70,b,30,b,Mo,95,f,42,f,5.093400
3514,left,1571,Mg,25,f,12,f,Ga,69,f,31,b,Mo,94,b,42,b,6.317395
3515,left,1574,Mg,25,f,12,f,Ga,71,f,31,b,Mo,96,b,42,b,5.710061
3516,right,646,Mg,25,f,12,f,Ga,71,f,31,b,Ru,96,b,44,b,2.869000
3517,none,483,Mg,25,f,12,f,Ge,73,f,32,f,Ru,98,b,44,b,3.446500
3518,none,485,Mg,25,f,12,f,Ge,74,b,32,b,Ru,99,f,44,f,0.847700
3519,none,488,Mg,25,f,12,f,Ge,76,b,32,b,Ru,101,f,44,f,2.869000
3520,left,1577,Mg,25,f,12,f,As,75,f,33,b,Ru,100,b,44,b,4.098576
3521,none,1043,Mg,25,f,12,f,Se,77,f,34,f,Pd,102,b,46,b,0.776900
3522,left,1579,Mg,25,f,12,f,Br,79,f,35,b,Pd,104,b,46,b,0.584980
3523,none,663,Mg,26,b,12,b,Mg,26,b,12,b,Cr,52,b,24,b,22.978100
3524,left,1531,Mg,26,b,12,b,Al,27,f,13,b,Cr,53,f,24,f,21.866826
3525,none,1075,Mg,26,b,12,b,Si,28,b,14,b,Fe,54,b,26,b,18.533900
3526,left,1532,Mg,26,b,12,b,Si,29,f,14,f,Mn,55,f,25,b,19.587460
3527,none,1078,Mg,26,b,12,b,Si,30,b,14,b,Fe,56,b,26,b,19.952600
3528,left,1535,Mg,26,b,12,b,P,31,f,15,b,Fe,57,f,26,f,19.524118
3529,none,979,Mg,26,b,12,b,S,32,b,16,b,Ni,58,b,28,b,17.999300
3530,left,1536,Mg,26,b,12,b,S,33,f,16,f,Co,59,f,27,b,19.432832
3531,left,1538,Mg,26,b,12,b,S,34,b,16,b,Co,60,b,27,f,15.509379
3532,none,982,Mg,26,b,12,b,S,34,b,16,b,Ni,60,b,28,b,18.325300
3533,left,1540,Mg,26,b,12,b,Cl,35,f,17,b,Ni,61,f,28,f,18.999687
3534,none,274,Mg,26,b,12,b,Cl,37,f,17,b,Cu,63,f,29,b,17.597800
3535,none,54,Mg,26,b,12,b,Ar,38,b,18,b,Zn,64,b,30,b,15.063200
3536,none,56,Mg,26,b,12,b,Ar,40,b,18,b,Zn,66,b,30,b,17.630400
3537,left,1547,Mg,26,b,12,b,K,40,b,19,f,Zn,66,b,30,b,19.143137
3538,left,1549,Mg,26,b,12,b,K,41,f,19,b,Zn,67,f,30,f,16.093426
3539,left,1550,Mg,26,b,12,b,Ca,43,f,20,f,Ga,69,f,31,b,14.614213
3540,none,188,Mg,26,b,12,b,Ca,44,b,20,b,Ge,70,b,32,b,12.765200
3541,none,190,Mg,26,b,12,b,Ca,46,b,20,b,Ge,72,b,32,b,13.225400
3542,none,193,Mg,26,b,12,b,Ca,48,b,20,b,Ge,74,b,32,b,12.858300
3543,none,1230,Mg,26,b,12,b,Ti,48,b,22,b,Se,74,b,34,b,7.534900
3544,left,1554,Mg,26,b,12,b,Ti,49,f,22,f,As,75,f,33,b,8.269807
3545,none,1233,Mg,26,b,12,b,Ti,50,b,22,b,Se,76,b,34,b,7.593500
3546,left,1557,Mg,26,b,12,b,V,50,b,23,f,Se,76,b,34,b,9.805840
3547,left,1559,Mg,26,b,12,b,V,51,f,23,b,Se,77,f,34,f,6.180465
3548,none,322,Mg,26,b,12,b,Cr,52,b,24,b,Kr,78,b,36,b,2.549500
3549,left,1560,Mg,26,b,12,b,Cr,53,f,24,f,Br,79,f,35,b,4.558734
3550,none,325,Mg,26,b,12,b,Cr,54,b,24,b,Kr,80,b,36,b,4.738500
3551,none,411,Mg,26,b,12,b,Fe,58,b,26,b,Sr,84,b,38,b,2.316600
3552,left,1565,Mg,26,b,12,b,Co,60,b,27,f,Sr,86,b,38,b,6.648075
3553,none,819,Mg,26,b,12,b,Ni,64,b,28,b,Zr,90,b,40,b,5.803200
3554,left,1568,Mg,26,b,12,b,Cu,65,f,29,b,Zr,91,f,40,f,4.775772
3555,none,1353,Mg,26,b,12,b,Zn,66,b,30,b,Mo,92,b,42,b,2.188100
3556,left,1569,Mg,26,b,12,b,Zn,67,f,30,f,Nb,93,f,41,b,3.465160
3557,none,1356,Mg,26,b,12,b,Zn,68,b,30,b,Mo,94,b,42,b,2.529900
3558,none,1359,Mg,26,b,12,b,Zn,70,b,30,b,Mo,96,b,42,b,3.156800
3559,left,1572,Mg,26,b,12,b,Ga,69,f,31,b,Mo,95,f,42,f,2.378106
3560,left,1575,Mg,26,b,12,b,Ga,71,f,31,b,Mo,97,f,42,f,1.565844
3561,none,486,Mg,26,b,12,b,Ge,74,b,32,b,Ru,100,b,44,b,0.671600
3562,none,489,Mg,26,b,12,b,Ge,76,b,32,b,Ru,102,b,44,b,0.215200
3563,left,1578,Mg,26,b,12,b,As,75,f,33,b,Ru,101,f,44,f,0.047508
3564,none,23,Al,27,f,13,b,Al,27,f,13,b,Fe,54,b,26,b,21.842600
3565,left,1580,Al,27,f,13,b,Si,29,f,14,f,Fe,56,b,26,b,21.511927
3566,left,1581,Al,27,f,13,b,Si,30,b,14,b,Fe,57,f,26,f,18.538598
3567,none,864,Al,27,f,13,b,P,31,f,15,b,Ni,58,b,28,b,18.588900
3568,left,1582,Al,27,f,13,b,S,33,f,16,f,Ni,60,b,28,b,20.691280
3569,left,1583,Al,27,f,13,b,S,34,b,16,b,Ni,61,f,28,f,17.093850
3570,none,275,Al,27,f,13,b,Cl,37,f,17,b,Zn,64,b,30,b,17.033300
3571,left,1584,Al,27,f,13,b,Ar,40,b,18,b,Zn,67,f,30,f,15.621158
3572,left,1585,Al,27,f,13,b,Ca,43,f,20,f,Ge,70,b,32,b,14.846155
3573,left,1586,Al,27,f,13,b,Ca,46,b,20,b,Ge,73,f,32,f,11.051248
3574,none,194,Al,27,f,13,b,Ca,48,b,20,b,As,75,f,33,b,11.474100
3575,left,1587,Al,27,f,13,b,Ti,47,f,22,f,Se,74,b,34,b,10.100193
3576,left,1588,Al,27,f,13,b,Ti,49,f,22,f,Se,76,b,34,b,9.476091
3577,left,1589,Al,27,f,13,b,Ti,50,b,22,b,Se,77,f,34,f,5.953181
3578,none,1268,Al,27,f,13,b,V,51,f,23,b,Kr,78,b,36,b,4.792500
3579,left,1590,Al,27,f,13,b,Cr,53,f,24,f,Kr,80,b,36,b,5.405462
3580,left,1591,Al,27,f,13,b,Fe,57,f,26,f,Sr,84,b,38,b,3.309601
3581,left,1592,Al,27,f,13,b,Ni,64,b,28,b,Zr,91,f,40,f,3.953263
3582,none,343,Al,27,f,13,b,Cu,65,f,29,b,Mo,92,b,42,b,2.823400
3583,left,1593,Al,27,f,13,b,Zn,67,f,30,f,Mo,94,b,42,b,3.673815
3584,left,1594,Al,27,f,13,b,Zn,68,b,30,b,Mo,95,f,42,f,0.633418
3585,left,1595,Al,27,f,13,b,Zn,70,b,30,b,Mo,97,f,42,f,1.055385
3586,none,428,Al,27,f,13,b,Ga,71,f,31,b,Ru,98,b,44,b,0.815100
3587,left,1596,Al,27,f,13,b,Ge,73,f,32,f,Ru,100,b,44,b,1.746553
3588,none,1080,Si,28,b,14,b,Si,30,b,14,b,Ni,58,b,28,b,14.294700
3589,none,196,Si,28,b,14,b,Ca,46,b,20,b,Se,74,b,34,b,7.606600
3590,none,198,Si,28,b,14,b,Ca,48,b,20,b,Se,76,b,34,b,9.371800
3591,none,1236,Si,28,b,14,b,Ti,50,b,22,b,Kr,78,b,36,b,1.256600
3592,left,1613,Si,28,b,14,b,V,50,b,23,f,Kr,78,b,36,b,3.468886
3593,none,1079,Si,29,f,14,f,Si,29,f,14,f,Ni,58,b,28,b,16.431600
3594,left,1597,Si,29,f,14,f,Si,30,b,14,b,Co,59,f,27,b,15.893154
3595,left,1599,Si,29,f,14,f,P,31,f,15,b,Ni,60,b,28,b,18.137124
3596,left,1602,Si,29,f,14,f,S,34,b,16,b,Cu,63,f,29,b,13.749786
3597,left,1603,Si,29,f,14,f,Cl,35,f,17,b,Zn,64,b,30,b,15.091138
3598,left,1604,Si,29,f,14,f,Cl,37,f,17,b,Zn,66,b,30,b,15.219684
3599,left,1606,Si,29,f,14,f,Ar,40,b,18,b,Ga,69,f,31,b,12.289204
3600,left,1608,Si,29,f,14,f,K,41,f,19,b,Ge,70,b,32,b,12.993413
3601,left,1609,Si,29,f,14,f,Ca,46,b,20,b,As,75,f,33,b,8.010851
3602,none,199,Si,29,f,14,f,Ca,48,b,20,b,Se,77,f,34,f,8.308900
3603,left,1610,Si,29,f,14,f,Sc,45,f,21,b,Se,74,b,34,b,9.277683
3604,none,1235,Si,29,f,14,f,Ti,49,f,22,f,Kr,78,b,36,b,3.716700
3605,left,1612,Si,29,f,14,f,Ti,50,b,22,b,Br,79,f,35,b,2.732074
3606,left,1615,Si,29,f,14,f,V,51,f,23,b,Kr,80,b,36,b,3.806087
3607,left,1616,Si,29,f,14,f,Mn,55,f,25,b,Sr,84,b,38,b,1.088919
3608,left,1598,Si,30,b,14,b,Si,30,b,14,b,Co,60,b,27,f,12.776375
3609,none,1081,Si,30,b,14,b,Si,30,b,14,b,Ni,60,b,28,b,15.592300
3610,left,1600,Si,30,b,14,b,P,31,f,15,b,Ni,61,f,28,f,15.346367
3611,left,1601,Si,30,b,14,b,S,33,f,16,f,Cu,63,f,29,b,14.556460
3612,none,983,Si,30,b,14,b,S,34,b,16,b,Zn,64,b,30,b,11.626000
3613,left,1605,Si,30,b,14,b,Cl,37,f,17,b,Zn,67,f,30,f,11.651130
3614,none,57,Si,30,b,14,b,Ar,40,b,18,b,Ge,70,b,32,b,10.961800
3615,left,1607,Si,30,b,14,b,K,40,b,19,f,Ge,70,b,32,b,12.474571
3616,none,195,Si,30,b,14,b,Ca,44,b,20,b,Se,74,b,34,b,6.335100
3617,none,197,Si,30,b,14,b,Ca,46,b,20,b,Se,76,b,34,b,7.657800
3618,none,200,Si,30,b,14,b,Ca,48,b,20,b,Se,78,b,34,b,8.174800
3619,none,1234,Si,30,b,14,b,Ti,48,b,22,b,Kr,78,b,36,b,1.249100
3620,left,1611,Si,30,b,14,b,Ti,49,f,22,f,Br,79,f,35,b,3.055303
3621,none,1237,Si,30,b,14,b,Ti,50,b,22,b,Kr,80,b,36,b,2.019500
3622,left,1614,Si,30,b,14,b,V,50,b,23,f,Kr,80,b,36,b,4.231780
3623,left,1617,Si,30,b,14,b,Co,60,b,27,f,Zr,90,b,40,b,3.024563
3624,left,1618,P,31,f,15,b,S,33,f,16,f,Zn,64,b,30,b,14.977496
3625,left,1619,P,31,f,15,b,Ca,43,f,20,f,Se,74,b,34,b,9.401572
3626,left,1620,P,31,f,15,b,Ca,46,b,20,b,Se,77,f,34,f,7.002975
3627,none,201,P,31,f,15,b,Ca,48,b,20,b,Br,79,f,35,b,7.245200
3628,left,1621,P,31,f,15,b,Ti,47,f,22,f,Kr,78,b,36,b,4.799991
3629,left,1622,P,31,f,15,b,Ti,49,f,22,f,Kr,80,b,36,b,4.887552
3630,left,1623,P,31,f,15,b,Cr,53,f,24,f,Sr,84,b,38,b,0.966893
3631,none,203,S,32,b,16,b,Ca,46,b,20,b,Kr,78,b,36,b,5.025400
3632,none,205,S,32,b,16,b,Ca,48,b,20,b,Kr,80,b,36,b,7.502300
3633,left,1624,S,33,f,16,f,Cl,37,f,17,b,Ge,70,b,32,b,12.090795
3634,left,1626,S,33,f,16,f,K,41,f,19,b,Se,74,b,34,b,10.102987
3635,left,1627,S,33,f,16,f,Ca,46,b,20,b,Br,79,f,35,b,6.336025
3636,left,1628,S,33,f,16,f,Ca,48,b,20,b,Br,81,f,35,b,6.967578
3637,left,1629,S,33,f,16,f,Sc,45,f,21,b,Kr,78,b,36,b,6.531639
3638,left,1631,S,33,f,16,f,V,51,f,23,b,Sr,84,b,38,b,1.921674
3639,none,58,S,34,b,16,b,Ar,40,b,18,b,Se,74,b,34,b,7.264700
3640,left,1625,S,34,b,16,b,K,40,b,19,f,Se,74,b,34,b,8.777471
3641,none,202,S,34,b,16,b,Ca,44,b,20,b,Kr,78,b,36,b,2.782400
3642,none,204,S,34,b,16,b,Ca,46,b,20,b,Kr,80,b,36,b,4.816800
3643,none,206,S,34,b,16,b,Ca,48,b,20,b,Kr,82,b,36,b,6.282900
3644,left,1630,S,34,b,16,b,V,50,b,23,f,Sr,84,b,38,b,1.540693
3645,left,1633,Cl,35,f,17,b,Ca,43,f,20,f,Kr,78,b,36,b,6.769170
3646,left,1636,Cl,35,f,17,b,Ca,48,b,20,b,Kr,83,f,36,f,6.601501
3647,left,1638,Cl,35,f,17,b,Ti,49,f,22,f,Sr,84,b,38,b,3.116781
3648,none,276,Cl,37,f,17,b,Cl,37,f,17,b,Se,74,b,34,b,8.702000
3649,left,1632,Cl,37,f,17,b,Ar,40,b,18,b,Se,77,f,34,f,7.774252
3650,none,554,Cl,37,f,17,b,K,41,f,19,b,Kr,78,b,36,b,6.858600
3651,left,1634,Cl,37,f,17,b,Ca,43,f,20,f,Kr,80,b,36,b,7.724883
3652,left,1635,Cl,37,f,17,b,Ca,46,b,20,b,Kr,83,f,36,f,5.080371
3653,none,207,Cl,37,f,17,b,Ca,48,b,20,b,Rb,85,f,37,b,6.100400
3654,left,1637,Cl,37,f,17,b,Ti,47,f,22,f,Sr,84,b,38,b,3.984934
3655,left,1639,Cl,37,f,17,b,Ti,49,f,22,f,Sr,86,b,38,b,4.194520
3656,left,1640,Cl,37,f,17,b,Ti,50,b,22,b,Sr,87,f,38,f,1.672965
3657,left,1641,Cl,37,f,17,b,Cr,53,f,24,f,Zr,90,b,40,b,2.074439
3658,none,211,Ar,36,b,18,b,Ca,48,b,20,b,Sr,84,b,38,b,6.087300
3659,none,59,Ar,38,b,18,b,Ar,40,b,18,b,Kr,78,b,36,b,4.416200
3660,left,1642,Ar,38,b,18,b,K,40,b,19,f,Kr,78,b,36,b,5.928962
3661,none,209,Ar,38,b,18,b,Ca,46,b,20,b,Sr,84,b,38,b,2.829900
3662,none,212,Ar,38,b,18,b,Ca,48,b,20,b,Sr,86,b,38,b,5.428700
3663,none,60,Ar,40,b,18,b,Ar,40,b,18,b,Kr,80,b,36,b,7.810600
3664,left,1643,Ar,40,b,18,b,K,40,b,19,f,Kr,80,b,36,b,9.323326
3665,none,208,Ar,40,b,18,b,Ca,44,b,20,b,Sr,84,b,38,b,4.189900
3666,none,210,Ar,40,b,18,b,Ca,46,b,20,b,Sr,86,b,38,b,6.346300
3667,none,213,Ar,40,b,18,b,Ca,48,b,20,b,Sr,88,b,38,b,8.511100
3668,left,1644,Ar,40,b,18,b,Ti,49,f,22,f,Y,89,f,39,b,4.490735
3669,none,1238,Ar,40,b,18,b,Ti,50,b,22,b,Zr,90,b,40,b,2.658500
3670,left,1645,Ar,40,b,18,b,V,50,b,23,f,Zr,90,b,40,b,4.870785
3671,left,1646,Ar,40,b,18,b,V,51,f,23,b,Zr,91,f,40,f,1.035823
3672,left,1651,K,39,f,19,b,Ca,48,b,20,b,Sr,87,f,38,f,6.694650
3673,left,1648,K,40,b,19,f,Ca,44,b,20,b,Sr,84,b,38,b,5.702609
3674,left,1649,K,40,b,19,f,Ca,46,b,20,b,Sr,86,b,38,b,7.859018
3675,left,1652,K,40,b,19,f,Ca,48,b,20,b,Sr,88,b,38,b,10.023810
3676,left,1654,K,40,b,19,f,Ti,50,b,22,b,Zr,90,b,40,b,4.171233
3677,left,1647,K,41,f,19,b,Ca,43,f,20,f,Sr,84,b,38,b,6.743088
3678,left,1650,K,41,f,19,b,Ca,46,b,20,b,Sr,87,f,38,f,6.179534
3679,none,214,K,41,f,19,b,Ca,48,b,20,b,Y,89,f,39,b,8.167300
3680,left,1653,K,41,f,19,b,Ti,49,f,22,f,Zr,90,b,40,b,5.013303
3681,left,1655,K,41,f,19,b,Ti,50,b,22,b,Zr,91,f,40,f,1.280806
3682,none,217,Ca,42,b,20,b,Ca,48,b,20,b,Zr,90,b,40,b,6.214000
3683,left,1656,Ca,43,f,20,f,Ca,46,b,20,b,Y,89,f,39,b,6.556789
3684,none,218,Ca,43,f,20,f,Ca,48,b,20,b,Zr,91,f,40,f,5.489300
3685,none,1240,Ca,43,f,20,f,Ti,49,f,22,f,Mo,92,b,42,b,0.332500
3686,none,215,Ca,44,b,20,b,Ca,46,b,20,b,Zr,90,b,40,b,4.526100
3687,none,219,Ca,44,b,20,b,Ca,48,b,20,b,Zr,92,b,40,b,3.039500
3688,none,216,Ca,46,b,20,b,Ca,46,b,20,b,Zr,92,b,40,b,2.597000
3689,none,1239,Ca,46,b,20,b,Ti,46,b,22,b,Mo,92,b,42,b,0.029800
3690,left,1657,Sc,45,f,21,b,Ca,46,b,20,b,Zr,91,f,40,f,4.059453
3691,none,220,Sc,45,f,21,b,Ca,48,b,20,b,Nb,93,f,41,b,2.107000
3692,left,1658,Sc,45,f,21,b,Ti,47,f,22,f,Mo,92,b,42,b,1.291984
3693,none,221,Ti,46,b,22,b,Ca,48,b,20,b,Mo,94,b,42,b,0.238500
3694,none,1390,n*,1,f,0,f,D,2,b,1,f,T,3,f,1,b,6.257518
3695,none,1391,H,1,f,1,b,T,3,f,1,b,He,4,b,2,b,19.814070
3696,none,1392,T,3,f,1,b,He,4,b,2,b,Li,7,f,3,b,2.465924
3697,none,1393,T,3,f,1,b,Li,6,b,3,f,Be,9,f,4,f,17.688400
3698,none,1394,T,3,f,1,b,B,10,b,5,f,C,13,f,6,f,23.878179
3699,none,1395,T,3,f,1,b,C,12,b,6,b,N,15,f,7,b,14.849206
3700,none,1396,T,3,f,1,b,N,14,b,7,f,O,17,f,8,f,18.776386
3701,none,1397,T,3,f,1,b,N,15,f,7,b,O,18,b,8,b,15.832864
3702,none,1398,T,3,f,1,b,O,16,b,8,b,F,19,f,9,b,11.698893
3703,none,1399,T,3,f,1,b,F,19,f,9,b,Ne,22,b,10,b,21.488896
3704,none,1400,T,3,f,1,b,Ne,20,b,10,b,Na,23,f,11,b,17.435966
3705,none,1401,T,3,f,1,b,Na,23,f,11,b,Mg,26,b,12,b,21.639798
3706,none,1402,T,3,f,1,b,Mg,24,b,12,b,Al,27,f,13,b,18.219352
3707,none,1403,T,3,f,1,b,Al,27,f,13,b,Si,30,b,14,b,22.191243
3708,none,1404,T,3,f,1,b,Si,28,b,14,b,P,31,f,15,b,17.897055
3709,none,1405,T,3,f,1,b,P,31,f,15,b,S,34,b,16,b,20.443760
3710,none,1406,T,3,f,1,b,S,32,b,16,b,Cl,35,f,17,b,17.948287
3711,none,1407,T,3,f,1,b,S,34,b,16,b,Cl,37,f,17,b,16.783920
3712,none,1408,T,3,f,1,b,Cl,35,f,17,b,Ar,38,b,18,b,20.659867
3713,none,1409,T,3,f,1,b,Cl,37,f,17,b,Ar,40,b,18,b,18.221215
3714,none,1410,T,3,f,1,b,Ar,36,b,18,b,K,39,f,19,b,18.521156
3715,none,1411,T,3,f,1,b,Ar,38,b,18,b,K,41,f,19,b,15.778838
3716,none,1412,T,3,f,1,b,K,39,f,19,b,Ca,42,b,20,b,19.687387
3717,none,1413,T,3,f,1,b,K,40,b,19,f,Ca,43,f,20,f,19.819659
3718,none,1414,T,3,f,1,b,K,41,f,19,b,Ca,44,b,20,b,20.860138
3719,none,1415,T,3,f,1,b,Ca,42,b,20,b,Sc,45,f,21,b,17.473225
3720,none,1416,T,3,f,1,b,Sc,45,f,21,b,Ti,48,b,22,b,22.374747
3721,none,1417,T,3,f,1,b,Ti,47,f,22,f,V,50,b,23,f,19.228160
3722,none,1418,T,3,f,1,b,Ti,48,b,22,b,V,51,f,23,b,18.647839
3723,none,1419,T,3,f,1,b,V,50,b,23,f,Cr,53,f,24,f,21.017560
3724,none,1420,T,3,f,1,b,V,51,f,23,b,Cr,54,b,24,b,19.699496
3725,none,1421,T,3,f,1,b,Cr,52,b,24,b,Mn,55,f,25,b,17.241283
3726,none,1422,T,3,f,1,b,Mn,55,f,25,b,Fe,58,b,26,b,19.404213
3727,none,1423,T,3,f,1,b,Fe,56,b,26,b,Co,59,f,27,b,16.572471
